author,text,published_at,like_count
user_22029,Roy Suryo lebih cocok meneliti panci. Mengapa panci begitu menarik untuk dicuri 😅😅😅,2025-05-05T15:10:00Z,0
user_25060,Klo masuk penjara .roy suryo jgn lupa bw pancinya..,2025-05-05T15:08:08Z,0
user_25921,Fir'aun itu psikopat,2025-05-05T15:06:39Z,0
user_12527,"Cuma 2 rasa : 
1. Merasa terhina
2. Merasa mempermainkan penuduh
Sesuai dgn 2 kemungkinan tuduhan",2025-05-05T15:05:30Z,0
user_35615,Ini masalah ringan Apa Besi Beton ya ❤❤❤,2025-05-05T15:01:45Z,0
user_51619,RS ini kalau diperiksa psikiater apa masuk kategori waras ?,2025-05-05T15:00:31Z,0
user_53996,Setujuhhhh... Suryo tuh sirikkk,2025-05-05T14:59:30Z,0
user_16229,"Giliran diserang balik, pada mewek..
😂",2025-05-05T14:57:02Z,0
user_15770,"KARENA MEMANG MAU DI POSISIKAN DI HINA SEHINA HINANYA.... TUNJUKAN DARI AWAL KALAU MEMANG ADA SELESAI... SUATU MASALAH AKAN BERUBAH ANTARA BAIK DAN BURUK, AKAN KABUR ANTARA SALAH DAN BENAR.... MEMANG INDONESIA AHLI PERANG  GERILYA... WARISAN PARA PEJUANG DULU... SEKARANG GERILYA SDH MASUK RANAH  SEMUA LINI.... KASIHAN KITA INDOKORUP....",2025-05-05T14:56:56Z,0
user_42010,"Iya polisikan aja . Buat pusing ja . Ud pusing cari duit , pusing tengok fitnahan lgi",2025-05-05T14:56:09Z,0
user_18341,Sidang dilakukan scara terbuka pak...biar tau rasa tu si roy suryo,2025-05-05T14:55:54Z,0
user_28671,HUKUM MATI AJA KADRUN 😂,2025-05-05T14:48:30Z,0
user_24326,Emang hina,2025-05-05T14:45:09Z,0
user_36817,"Semakin hari, semakin cocok untuk dijadikan film box office nih",2025-05-05T14:44:40Z,0
user_33238,"Pertanyaan nya,, sejak kapan org yg memiliki bnyk daftar kebohongan tdk hina???",2025-05-05T14:43:12Z,0
user_13057,Manusia pembohong merasa terhina..,2025-05-05T14:42:41Z,0
