author,text,published_at,like_count
user_17614,"Tangkap dan penjarakan mereka yg telAh menyebarkan fitnah.. 
Orang orang seperti itu tak layak hanya dimaafkan.. Harus dipenjara.. Mereka sudah membuat gaduh dinegara ini",2025-05-30T09:23:06Z,0
user_34743,"Benar atau tidak yang mereka ini katakan, tetaplah Jokowi tidak berani menunjukkan ijazahnya........nahhhhhh berarti apa yang disembunyikannya",2025-05-30T09:15:25Z,0
user_11292,BPK penyidik udah penjara aja roysuryo cs gak usah di kasih hati itu orang penghianat di indonesia,2025-05-30T08:55:41Z,0
user_54138,"Ribet amat. Tinggal sidang di pengadilan. Tunjukan ijazah asil (bukan fotocopy), lalu dibuktikan  keasliannya, mulai dari kertas serta tulisan, tanda tangan  dan foto yg ada di kertas tsb. Di situ uji forensik bekerja disaksikan pihak tergugat dan penggugat",2025-05-30T08:46:29Z,0
user_50734,"Ayah saya dulu pakai kaca mata , tetapi setelah beliau memasuki usia lansia hingga meninggal malah gak pakai kaca mata .Jadi saat membaca sama sekali tidak pakai kaca mata. Kami putera puterinya kalah dengan beluau ❤❤❤",2025-05-30T08:38:51Z,0
user_39726,di bayar berapa kalian???,2025-05-30T08:18:45Z,0
user_25614,Jadi lebih percaya orang atau software program pencocokan? 😂😂,2025-05-30T07:57:56Z,0
user_34896,Suka heran Kelompok Roi CS. Sampai kapan terusss menggoyang Pak Jokowi..??,2025-05-30T06:53:53Z,0
user_44188,Akan tetap ga percaya para pembenci akan trs mencari kesalahan,2025-05-30T06:43:42Z,0
user_45136,Mana komen pendukung ssiroy cs,2025-05-30T06:14:10Z,0
user_789,Berhentilah penggugat. Mau lawan rekan kuliah pak Jokowidodo🙏👍👍👍👍👍,2025-05-30T06:05:51Z,0
user_54871,"Meskipun bgtu si panci cs tetep gk bs trima,,,, mrk sakit hati terlalu dlm😊",2025-05-30T05:58:40Z,0
user_41089,"Salut buat temen"" seangkatan pk jokowi❤ berani mengungkap yg nyata..mungkin wktu jadi presiden pk jokowi lupa bagi sepeda k roy suryo ..",2025-05-30T04:40:00Z,0
user_15590,Makin rame teman angkatan Muldongo 😂 baguslah makin kelihatan bohongnya 🎉🎉🎉,2025-05-30T04:33:03Z,0
user_52170,Itu mas Roi cs cari sensasi ae,2025-05-30T04:16:35Z,0
user_23102,"Ini orang orang bangsa indonesia yang sesungguhnya, yang jujur apa adanya, hebaaat",2025-05-30T04:04:09Z,0
user_23102,Ini orang orang baik,2025-05-30T04:03:02Z,0
user_44456,wou...dibayar berapa tuh yg ngaku rekan....🤔,2025-05-30T03:56:19Z,0
user_36866,kynya omongan jauh bedah dng pertanyaan,2025-05-30T03:38:43Z,0
user_18239,"mirisnya msh banyak masyarakat yg mau diadu domba oleh oknum2 yg tidak bertanggung jawab, bahkan bnyk yg bertitle pun ikut terpengaruh, jd apapun yg kebenaran yg dsampaikan org tdk akan mrk terima, krn hati dan fikiran mrk sdh dibutakan kebencian, dan pst itu akan merugikan mrk sendiri nantinya, jd jgn mau diprovokasi dan diadu domba lg.",2025-05-30T03:33:04Z,0
user_49111,"Saya selalu mendukung BPK Jokowi, jgn beri ampun si Roy Suryo",2025-05-30T03:00:52Z,0
user_19169,Alangkah bijaknya para sarjana ilmuan UGM memperlihatkan IJAZAH ASLI JOKOWI bukan ijazah asli mereka,2025-05-30T01:01:37Z,0
user_3864,Sinetron ini mah,2025-05-30T00:26:47Z,0
user_6959,Berarti yg ini Jurusan Kayu semua,2025-05-29T23:34:05Z,0
user_26565,"Pak jokowi bilang dulu nama kecilnya mulyono, punya adik ipar mirip namanya",2025-05-29T23:05:41Z,0
user_55265,"Kebenaran akn sllu di usik oleh kemunafikan,,dan biasanya di dasari oleh politik dan uang",2025-05-29T22:53:02Z,0
user_9912,Hihihi hehehe Ada yg tdk tidur,2025-05-29T22:44:51Z,0
user_50663,"Jelas jelas kuliah kok dipermasalahkan,",2025-05-29T22:42:56Z,0
user_25619,"Jumlah 67 orang saksi sudah lebih dari cukup untuk membuktikan keabsahan ijazah pak Jokowi di pengadilan nanti. Tapi para pembencinya terkesan bersikeras menuding ijazah pak Jokowi palsu. Maka saran kebanyakan nitizen, jika bisa, pak Jokowi jangan ada kata damai yg menuding ijazahnya palsu",2025-05-29T21:50:11Z,0
user_29253,Temen kuliah kenapa manggilnya pak,2025-05-29T20:45:01Z,0
user_10260,Saya dulu pernah wisuda sampai S3,2025-05-29T18:28:28Z,0
user_8412,"Kok penjelasany kyk org bingung ,ttdk cong los",2025-05-29T18:19:54Z,0
user_41747,"Roy suryo CS yg sudah fitnah Jokowi , sok ngaku /bawa a.n rfakyat ... PENJARAKAN  jgn kasih Ampun Pak Deeee",2025-05-29T17:22:56Z,0
user_1319,Yg perlu di ambil pelajaran dari kasus ini adalah jangan pernah berbohong krn klo sekali km ketahuan berbohong selamanya org tidak akan percaya seperti jokowi,2025-05-29T16:31:59Z,0
user_4544,"Buat apa ngurus ijazah pak Jokowi,lebih baik mengurus para koruptor yg saat ini hilang keberadaanya.apakah cuman sekedar pengalihan.agar kalian para tikus menyusun rencana baru.",2025-05-29T16:29:29Z,0
user_13809,"komplotan ngibul, ijazah gaib, pra percaya",2025-05-29T16:27:42Z,0
user_53443,"Ngapusi ae, mboten wedi dosa",2025-05-29T16:15:43Z,0
user_44162,"opo neh iki???
penjilat penjilat demi uang",2025-05-29T15:53:37Z,0
user_40703,Yg di tanya ijazah JOKOWI kok yg di lihatkan ijazah org lain.. ANEH 😂😂😂😂😂,2025-05-29T15:42:23Z,0
user_22023,"fitnah lebih kejam dari membunuh,sangat pantas org org yg selama ini mengatakan ijazah jokowi palsu dihukum seberat beratnya",2025-05-29T15:32:54Z,0
user_29570,Yg salah jokowi....kenapa berat untuk ngeluatin ijazahnya....jadi masalah di publik jadi gaduh,2025-05-29T15:32:50Z,0
user_22023,"fitnah lebih kejam dari membunuh,sangat pantas org org yg selama ini mengatakan ijazah jokowi palsu dihukum seberat beratnya",2025-05-29T15:25:08Z,0
user_50547,"Sudahlah rakyat capek termul mw nampilin teman kuliah kek,teman nongkrong kek , teman mabok kek rakyat udh ga peduli...yg rakyat inginkan hanya mana ijazah aslimuuu....??????",2025-05-29T15:21:24Z,0
user_29997,"Semasa kuliah/muda pakai kacamata, dan sekarang sudah tua tidak menggunakan kacamata?????? 

Terus waktu memakai kacamata itu minus apa gimana???. Setau saya kalo yg menggunakan kacamata karena mata minus/plus, sudah tua sangat sulit jauh dari kacamata😅",2025-05-29T14:42:24Z,0
user_6836,manifulatiff😂,2025-05-29T14:13:41Z,0
user_38708,Kok temen nya yg ribet.. Ijasah asli Mulyono saja difoto/video urusan selesai.. Yg tanya ijasah sama yg ditanya sama sama UGM satu almamater cuma beda angkatan saja..,2025-05-29T12:45:29Z,0
user_46279,Raripuuuuuuuhhhhhh....😂😂😂,2025-05-29T12:40:35Z,0
user_56429,😅😅😅😅di balik kasus pasti ada muatan politik.....,2025-05-29T12:23:32Z,0
user_28509,Pemimpin. Paling. Gaduh. Paling. Adu. Domba. Ya. Mulyono,2025-05-29T12:11:37Z,0
user_28213,"Pasti barisan sakit hati bilang ""dibayar berapa bapak ibu"" wkwkwkkk koplak",2025-05-29T12:01:20Z,1
user_20827,"Para pembencinya tetap saja teriak palsu, namanya juga otaknya sudah rusak akibat menahan perasaan iri, benci dan dendam",2025-05-29T11:48:44Z,1
user_16504,Sebaiknya org2 g bermnfaat utk ngr ini jgn diberi angin dn ksepmtan pnggung di ngeri ini,2025-05-29T11:23:56Z,0
user_11006,"Sebaiknya ut cepat ditangjap dan ditahan mereka ut memudahkan penyelidikan dan dihukum seberat"" nya krn mereka menyebarkan isu Ijazah palsu orang"" tak puas mereka dan ingin mengacauksn NKRI..",2025-05-29T11:03:34Z,0
user_40170,"Semua  pada nunjukin, tetapi kenapa yang diituduh belum juga menunjukan ijazahnya sampai hari ini...bikin ribet se Indonesia...",2025-05-29T10:47:48Z,0
